keyword_country,keyword_raw,keyword,kw_match,kw_match_lower,is_hashtag,is_ascii,is_cjk,stance_original,stance_primary,notes,context,match_mode,regex_pattern
Israel,הטרדה מינית,הטרדה מינית,הטרדה מינית,הטרדה מינית,False,False,False,Support / Search Term,Support,,Hebrew publication/search keyword. Translation/Gloss: sexual harassment.,substr,
Italy,#HimToo,#HimToo,HimToo,himtoo,True,True,False,Backlash / Counter,Backlash,,Major counter-/backlash hashtag that recast #MeToo through false-accusation or accused-men-as-victims narratives; included as a global backlash search term. Translation/Gloss: Him too.,regex,(?:^|[^\p{L}\p{N}_])himtoo(?:[^\p{L}\p{N}_]|$)
Italy,#IoAnche,#IoAnche,IoAnche,ioanche,True,True,False,Support / Translation,Support,,Italian equivalent of #MeToo. Translation/Gloss: Me too.,regex,(?:^|[^\p{L}\p{N}_])ioanche(?:[^\p{L}\p{N}_]|$)
Italy,#MeToo,#MeToo,MeToo,metoo,True,True,False,Support / Global,Support,,Baseline global #MeToo hashtag; included for every country/territory as the common cross-border search term. Translation/Gloss: Me too.,regex,(?:^|[^\p{L}\p{N}_])metoo(?:[^\p{L}\p{N}_]|$)
Italy,#NonUnaDiMeno,#NonUnaDiMeno,NonUnaDiMeno,nonunadimeno,True,True,False,Support,Support,,"'Not one (woman) less' - Italian branch of Ni Una Menos, from 2016.",regex,(?:^|[^\p{L}\p{N}_])nonunadimeno(?:[^\p{L}\p{N}_]|$)
Italy,#QuellaVoltaChe,#QuellaVoltaChe,QuellaVoltaChe,quellavoltache,True,True,False,Support,Support,,"Started by writer Giulia Blasi just before the Weinstein scandal broke, asking women to share specific memories of harassment without needing to name the abuser.",regex,(?:^|[^\p{L}\p{N}_])quellavoltache(?:[^\p{L}\p{N}_]|$)
Italy,Asia Argento,Asia Argento,Asia Argento,asia argento,False,True,False,Support / Then Contested,Support,,Accused Weinstein Oct 2017 and faced fierce Italian media hostility; 2018 Jimmy Bennett allegations against her complicated the narrative.,regex,(?:^|[^\p{L}\p{N}_])asia\ argento(?:[^\p{L}\p{N}_]|$)
Italy,molestie sessuali,molestie sessuali,molestie sessuali,molestie sessuali,False,True,False,Support / Search Term,Support,,Italian publication/search keyword. Translation/Gloss: sexual harassment.,regex,(?:^|[^\p{L}\p{N}_])molestie\ sessuali(?:[^\p{L}\p{N}_]|$)
Italy,se l'è cercata / caccia alle streghe,se l'è cercata,se l'è cercata,se l'è cercata,False,False,False,Backlash,Backlash,,'She asked for it' victim-blaming and 'witch hunt' frames dominant in Italian backlash commentary.,regex,(?:^|[^\p{L}\p{N}_])se\ l'è\ cercata(?:[^\p{L}\p{N}_]|$)
Italy,se l'è cercata / caccia alle streghe,caccia alle streghe,caccia alle streghe,caccia alle streghe,False,True,False,Backlash,Backlash,,'She asked for it' victim-blaming and 'witch hunt' frames dominant in Italian backlash commentary.,regex,(?:^|[^\p{L}\p{N}_])caccia\ alle\ streghe(?:[^\p{L}\p{N}_]|$)
Jamaica,#BelieveWomen,#BelieveWomen,BelieveWomen,believewomen,True,True,False,Support / Solidarity,Support,,Survivor-belief and anti-victim-blaming phrase used in #MeToo-related discourse. Translation/Gloss: Believe women.,regex,(?:^|[^\p{L}\p{N}_])believewomen(?:[^\p{L}\p{N}_]|$)
Jamaica,#HimToo,#HimToo,HimToo,himtoo,True,True,False,Backlash / Counter,Backlash,,Major counter-/backlash hashtag that recast #MeToo through false-accusation or accused-men-as-victims narratives; included as a global backlash search term. Translation/Gloss: Him too.,regex,(?:^|[^\p{L}\p{N}_])himtoo(?:[^\p{L}\p{N}_]|$)
Jamaica,#LifeInLeggings,#LifeInLeggings,LifeInLeggings,lifeinleggings,True,True,False,Support,Support,,Regional tag also used in Jamaica.,regex,(?:^|[^\p{L}\p{N}_])lifeinleggings(?:[^\p{L}\p{N}_]|$)
Jamaica,#MeToo,#MeToo,MeToo,metoo,True,True,False,Support / Global,Support,,Baseline global #MeToo hashtag; included for every country/territory as the common cross-border search term. Translation/Gloss: Me too.,regex,(?:^|[^\p{L}\p{N}_])metoo(?:[^\p{L}\p{N}_]|$)
Jamaica,#TambourineArmy / #SayTheirNames,#TambourineArmy,TambourineArmy,tambourinearmy,True,True,False,Support,Support,,Feb 2017 survivor-led movement after a Moravian pastor was caught with a 15-year-old; co-founder Latoya Nugent arrested under the Cybercrimes Act for naming abusers (legal backlash).,regex,(?:^|[^\p{L}\p{N}_])tambourinearmy(?:[^\p{L}\p{N}_]|$)
Jamaica,#TambourineArmy / #SayTheirNames,#SayTheirNames,SayTheirNames,saytheirnames,True,True,False,Support,Support,,Feb 2017 survivor-led movement after a Moravian pastor was caught with a 15-year-old; co-founder Latoya Nugent arrested under the Cybercrimes Act for naming abusers (legal backlash).,regex,(?:^|[^\p{L}\p{N}_])saytheirnames(?:[^\p{L}\p{N}_]|$)
Jamaica,#TimesUp,#TimesUp,TimesUp,timesup,True,True,False,Support / Solidarity,Support,,Transnational accountability and anti-harassment hashtag frequently paired with #MeToo. Translation/Gloss: Time is up.,regex,(?:^|[^\p{L}\p{N}_])timesup(?:[^\p{L}\p{N}_]|$)
Jamaica,sexual harassment,sexual harassment,sexual harassment,sexual harassment,False,True,False,Support / Search Term,Support,,English search keyword for #MeToo-related social-media and publication searches. Translation/Gloss: sexual harassment.,regex,(?:^|[^\p{L}\p{N}_])sexual\ harassment(?:[^\p{L}\p{N}_]|$)
Jamaica,violence against women,violence against women,violence against women,violence against women,False,True,False,Support / Search Term,Support,,English search keyword for adjacent #MeToo and gender-based violence coverage. Translation/Gloss: violence against women.,regex,(?:^|[^\p{L}\p{N}_])violence\ against\ women(?:[^\p{L}\p{N}_]|$)
Japan,#HimToo,#HimToo,HimToo,himtoo,True,True,False,Backlash / Counter,Backlash,,Major counter-/backlash hashtag that recast #MeToo through false-accusation or accused-men-as-victims narratives; included as a global backlash search term. Translation/Gloss: Him too.,regex,(?:^|[^\p{L}\p{N}_])himtoo(?:[^\p{L}\p{N}_]|$)
Japan,#KuToo,#KuToo,KuToo,kutoo,True,True,False,Support,Support,,"Initiated by Yumi Ishikawa. A play on words for shoes (kutsu), pain (kutsuu), and #MeToo; protested Japanese corporate codes forcing women to wear high heels.",regex,(?:^|[^\p{L}\p{N}_])kutoo(?:[^\p{L}\p{N}_]|$)
Japan,#MeToo,#MeToo,MeToo,metoo,True,True,False,Support / Global,Support,,Baseline global #MeToo hashtag; included for every country/territory as the common cross-border search term. Translation/Gloss: Me too.,regex,(?:^|[^\p{L}\p{N}_])metoo(?:[^\p{L}\p{N}_]|$)
Japan,#WeToo,#WeToo,WeToo,wetoo,True,True,False,Support / Solidarity,Support,,Japan-localized solidarity hashtag used alongside #MeToo. Translation/Gloss: We too.,regex,(?:^|[^\p{L}\p{N}_])wetoo(?:[^\p{L}\p{N}_]|$)
Japan,#WeToo / #WithYou,#WithYou,WithYou,withyou,True,True,False,Support,Support,,Coined to broaden solidarity where #MeToo uptake was low due to stigma.,regex,(?:^|[^\p{L}\p{N}_])withyou(?:[^\p{L}\p{N}_]|$)
Japan,#フラワーデモ,#フラワーデモ,フラワーデモ,フラワーデモ,True,False,True,Support / Adjacent,Support,,Japan: monthly demonstrations against sexual violence after controversial acquittals; uses #metoo/#withyou framing. Translation/Gloss: Flower Demo.,substr,
Japan,#私も,#私も,私も,私も,True,False,True,Support / Translation,Support,,Japanese equivalent useful for search; #MeToo also appears directly in Japan. Translation/Gloss: Me too.,substr,
Japan,セクハラ,セクハラ,セクハラ,セクハラ,False,False,True,Support / Search Term,Support,,Common Japanese abbreviation for sexual harassment.,substr,
Japan,フラワーデモ (Flower Demo),フラワーデモ (Flower Demo),フラワーデモ (Flower Demo),フラワーデモ (flower demo),False,False,True,Support,Support,,Monthly demonstrations from Apr 2019 after a cluster of rape acquittals (incl. Nagoya father case); flowers as symbol.,substr,
Japan,伊藤詩織 (Shiori Ito),伊藤詩織 (Shiori Ito),伊藤詩織 (Shiori Ito),伊藤詩織 (shiori ito),False,False,True,Support / Face Of Movement,Support,,2017: went public accusing journalist Noriyuki Yamaguchi of rape after prosecutors dropped the case; won civil suit Dec 2019; endured intense online abuse (bashing = backlash keyword).,substr,
Japan,杉田水脈 (Sugita Mio),杉田水脈 (Sugita Mio),杉田水脈 (Sugita Mio),杉田水脈 (sugita mio),False,False,True,Backlash,Backlash,,LDP MP who mocked Ito and claimed women 'lie' about assault - emblematic backlash figure.,substr,
Japan,財務省セクハラ / セクハラ,財務省セクハラ,財務省セクハラ,財務省セクハラ,False,False,True,Support / Case / Generic,Support,,Apr 2018: Finance Ministry vice-minister Junichi Fukuda resigned over harassment of a TV Asahi reporter; 'sekuhara' is the standard term.,substr,
Jersey,#HimToo,#HimToo,HimToo,himtoo,True,True,False,Backlash / Counter,Backlash,,Major counter-/backlash hashtag that recast #MeToo through false-accusation or accused-men-as-victims narratives; included as a global backlash search term. Translation/Gloss: Him too.,regex,(?:^|[^\p{L}\p{N}_])himtoo(?:[^\p{L}\p{N}_]|$)
Jersey,#MeToo,#MeToo,MeToo,metoo,True,True,False,Support / Global,Support,,Baseline global #MeToo hashtag; included for every country/territory as the common cross-border search term. Translation/Gloss: Me too.,regex,(?:^|[^\p{L}\p{N}_])metoo(?:[^\p{L}\p{N}_]|$)
Jordan,#HimToo,#HimToo,HimToo,himtoo,True,True,False,Backlash / Counter,Backlash,,Major counter-/backlash hashtag that recast #MeToo through false-accusation or accused-men-as-victims narratives; included as a global backlash search term. Translation/Gloss: Him too.,regex,(?:^|[^\p{L}\p{N}_])himtoo(?:[^\p{L}\p{N}_]|$)
Jordan,#MeToo,#MeToo,MeToo,metoo,True,True,False,Support / Global,Support,,Baseline global #MeToo hashtag; included for every country/territory as the common cross-border search term. Translation/Gloss: Me too.,regex,(?:^|[^\p{L}\p{N}_])metoo(?:[^\p{L}\p{N}_]|$)
Jordan,#MosqueMeToo,#MosqueMeToo,MosqueMeToo,mosquemetoo,True,True,False,Support / Adjacent,Support,,"Hashtag for Muslim women's accounts of harassment/abuse during Hajj, in mosques, or in religious spaces. Translation/Gloss: MeToo in mosque/Hajj contexts.",regex,(?:^|[^\p{L}\p{N}_])mosquemetoo(?:[^\p{L}\p{N}_]|$)
Jordan,#أنا_أيضا,#أنا_أيضا,أنا_أيضا,أنا_أيضا,True,False,False,Support / Translation,Support,,Formal Arabic equivalent of #MeToo. Translation/Gloss: Me too / I also.,substr,
Jordan,#أنا_كمان,#أنا_كمان,أنا_كمان,أنا_كمان,True,False,False,Support / Translation,Support,,Arabic #MeToo counterpart used across Arabic-speaking social media. Translation/Gloss: Me too.,substr,
Jordan,التحرش_الجنسي,التحرش_الجنسي,التحرش_الجنسي,التحرش_الجنسي,False,False,False,Support / Search Term,Support,,Arabic publication/search keyword. Translation/Gloss: sexual harassment.,substr,
Jordan,العنف_ضد_المرأة,العنف_ضد_المرأة,العنف_ضد_المرأة,العنف_ضد_المرأة,False,False,False,Support / Search Term,Support,,Arabic publication/search keyword. Translation/Gloss: violence against women.,substr,
Jordan,صرخة أحلام (Ahlam case),صرخة أحلام (Ahlam case),صرخة أحلام (Ahlam case),صرخة أحلام (ahlam case),False,False,False,Support / Outrage Case,Support,,July 2020: 'Ahlam' killed by her father in an honor crime; her screams were heard by neighbors - protests outside parliament demanding protection laws.,regex,(?:^|[^\p{L}\p{N}_])صرخة\ أحلام\ \(ahlam\ case\)(?:[^\p{L}\p{N}_]|$)
Kazakhstan,#HimToo,#HimToo,HimToo,himtoo,True,True,False,Backlash / Counter,Backlash,,Major counter-/backlash hashtag that recast #MeToo through false-accusation or accused-men-as-victims narratives; included as a global backlash search term. Translation/Gloss: Him too.,regex,(?:^|[^\p{L}\p{N}_])himtoo(?:[^\p{L}\p{N}_]|$)
Kazakhstan,#MeToo,#MeToo,MeToo,metoo,True,True,False,Support / Global,Support,,Baseline global #MeToo hashtag; included for every country/territory as the common cross-border search term. Translation/Gloss: Me too.,regex,(?:^|[^\p{L}\p{N}_])metoo(?:[^\p{L}\p{N}_]|$)
Kazakhstan,#НеМолчи,#НеМолчи,НеМолчи,немолчи,True,False,False,Support,Support,,NeMolchi (Don't be silent). Aimed at breaking the regional Central Asian taboo ('uyat' or shame) that prevents victims from reporting domestic abuse and rape to the police.,substr,
Kazakhstan,#ЯБоюсьМужчин,#ЯБоюсьМужчин,ЯБоюсьМужчин,ябоюсьмужчин,True,False,False,Support / Adjacent,Support,,"Russian feminist hashtag against male violence/femicide, reported alongside #MeToo-adjacent campaigns. Translation/Gloss: I fear men.",substr,
Kazakhstan,#ЯНеБоюсьСказать,#ЯНеБоюсьСказать,ЯНеБоюсьСказать,янебоюсьсказать,True,False,False,Support / Adjacent,Support,,Russian-language version of the Ukraine/Russia anti-sexual-violence flashmob precursor to #MeToo. Translation/Gloss: I am not afraid to say.,substr,
Kazakhstan,#ЯТоже,#ЯТоже,ЯТоже,ятоже,True,False,False,Support / Translation,Support,,Russian #MeToo equivalent/search term. Translation/Gloss: Me too.,substr,
Kazakhstan,сексуальные домогательства,сексуальные домогательства,сексуальные домогательства,сексуальные домогательства,False,False,False,Support / Search Term,Support,,Russian publication/search keyword. Translation/Gloss: sexual harassment.,substr,
Kenya,#BelieveWomen,#BelieveWomen,BelieveWomen,believewomen,True,True,False,Support / Solidarity,Support,,Survivor-belief and anti-victim-blaming phrase used in #MeToo-related discourse. Translation/Gloss: Believe women.,regex,(?:^|[^\p{L}\p{N}_])believewomen(?:[^\p{L}\p{N}_]|$)
Kenya,#EndFemicideKE / #TotalShutDownKE,#EndFemicideKE,EndFemicideKE,endfemicideke,True,True,False,Support,Support,,Jan 2024 nationwide marches after a spate of femicides (Starlet Wahu case et al.).,regex,(?:^|[^\p{L}\p{N}_])endfemicideke(?:[^\p{L}\p{N}_]|$)
Kenya,#EndFemicideKE / #TotalShutDownKE,#TotalShutDownKE,TotalShutDownKE,totalshutdownke,True,True,False,Support,Support,,Jan 2024 nationwide marches after a spate of femicides (Starlet Wahu case et al.).,regex,(?:^|[^\p{L}\p{N}_])totalshutdownke(?:[^\p{L}\p{N}_]|$)
Kenya,#HimToo,#HimToo,HimToo,himtoo,True,True,False,Backlash / Counter,Backlash,,Major counter-/backlash hashtag that recast #MeToo through false-accusation or accused-men-as-victims narratives; included as a global backlash search term. Translation/Gloss: Him too.,regex,(?:^|[^\p{L}\p{N}_])himtoo(?:[^\p{L}\p{N}_]|$)
Kenya,#JusticeForLiz,#JusticeForLiz,JusticeForLiz,justiceforliz,True,True,False,Support,Support,,2013 campaign after gang-rape perpetrators were 'punished' by cutting grass.,regex,(?:^|[^\p{L}\p{N}_])justiceforliz(?:[^\p{L}\p{N}_]|$)
Kenya,#MeToo,#MeToo,MeToo,metoo,True,True,False,Support / Global,Support,,Baseline global #MeToo hashtag; included for every country/territory as the common cross-border search term. Translation/Gloss: Me too.,regex,(?:^|[^\p{L}\p{N}_])metoo(?:[^\p{L}\p{N}_]|$)
Kenya,#MyDressMyChoice,#MyDressMyChoice,MyDressMyChoice,mydressmychoice,True,True,False,Support,Support,,Nov 2014 protests after women were stripped at bus stops for 'indecent' dress.,regex,(?:^|[^\p{L}\p{N}_])mydressmychoice(?:[^\p{L}\p{N}_]|$)
Kenya,#TimesUp,#TimesUp,TimesUp,timesup,True,True,False,Support / Solidarity,Support,,Transnational accountability and anti-harassment hashtag frequently paired with #MeToo. Translation/Gloss: Time is up.,regex,(?:^|[^\p{L}\p{N}_])timesup(?:[^\p{L}\p{N}_]|$)
Kenya,sexual harassment,sexual harassment,sexual harassment,sexual harassment,False,True,False,Support / Search Term,Support,,English search keyword for #MeToo-related social-media and publication searches. Translation/Gloss: sexual harassment.,regex,(?:^|[^\p{L}\p{N}_])sexual\ harassment(?:[^\p{L}\p{N}_]|$)
Kenya,ukatili dhidi ya wanawake,ukatili dhidi ya wanawake,ukatili dhidi ya wanawake,ukatili dhidi ya wanawake,False,True,False,Support / Search Term,Support,,Swahili search keyword. Translation/Gloss: violence against women.,regex,(?:^|[^\p{L}\p{N}_])ukatili\ dhidi\ ya\ wanawake(?:[^\p{L}\p{N}_]|$)
Kenya,unyanyasaji wa kijinsia,unyanyasaji wa kijinsia,unyanyasaji wa kijinsia,unyanyasaji wa kijinsia,False,True,False,Support / Search Term,Support,,Swahili search keyword used across East/Central African contexts. Translation/Gloss: gender/sexual harassment.,regex,(?:^|[^\p{L}\p{N}_])unyanyasaji\ wa\ kijinsia(?:[^\p{L}\p{N}_]|$)
Kenya,violence against women,violence against women,violence against women,violence against women,False,True,False,Support / Search Term,Support,,English search keyword for adjacent #MeToo and gender-based violence coverage. Translation/Gloss: violence against women.,regex,(?:^|[^\p{L}\p{N}_])violence\ against\ women(?:[^\p{L}\p{N}_]|$)
Kiribati,#HimToo,#HimToo,HimToo,himtoo,True,True,False,Backlash / Counter,Backlash,,Major counter-/backlash hashtag that recast #MeToo through false-accusation or accused-men-as-victims narratives; included as a global backlash search term. Translation/Gloss: Him too.,regex,(?:^|[^\p{L}\p{N}_])himtoo(?:[^\p{L}\p{N}_]|$)
Kiribati,#MeToo,#MeToo,MeToo,metoo,True,True,False,Support / Global,Support,,Baseline global #MeToo hashtag; included for every country/territory as the common cross-border search term. Translation/Gloss: Me too.,regex,(?:^|[^\p{L}\p{N}_])metoo(?:[^\p{L}\p{N}_]|$)
Kosovo,#EdheUnë,#EdheUnë,EdheUnë,edheunë,True,False,False,Support / Translation,Support,,Albanian equivalent of #MeToo. Translation/Gloss: Me too.,regex,(?:^|[^\p{L}\p{N}_])edheunë(?:[^\p{L}\p{N}_]|$)
Kosovo,#HimToo,#HimToo,HimToo,himtoo,True,True,False,Backlash / Counter,Backlash,,Major counter-/backlash hashtag that recast #MeToo through false-accusation or accused-men-as-victims narratives; included as a global backlash search term. Translation/Gloss: Him too.,regex,(?:^|[^\p{L}\p{N}_])himtoo(?:[^\p{L}\p{N}_]|$)
Kosovo,#MeToo,#MeToo,MeToo,metoo,True,True,False,Support / Global,Support,,Baseline global #MeToo hashtag; included for every country/territory as the common cross-border search term. Translation/Gloss: Me too.,regex,(?:^|[^\p{L}\p{N}_])metoo(?:[^\p{L}\p{N}_]|$)
Kosovo,#NisamTražila,#NisamTražila,NisamTražila,nisamtražila,True,False,False,Support / Adjacent,Support,,Western Balkan survivor-support initiative responding to sexual violence disclosures. Translation/Gloss: I didn't ask for it.,regex,(?:^|[^\p{L}\p{N}_])nisamtražila(?:[^\p{L}\p{N}_]|$)
Kosovo,#nisamprijavila,#nisamprijavila,nisamprijavila,nisamprijavila,True,True,False,Support / Adjacent,Support,,Western Balkan hashtag where women recounted sexual abuse/harassment and barriers to reporting. Translation/Gloss: I did not report.,regex,(?:^|[^\p{L}\p{N}_])nisamprijavila(?:[^\p{L}\p{N}_]|$)
Kosovo,ngacmim seksual,ngacmim seksual,ngacmim seksual,ngacmim seksual,False,True,False,Support / Search Term,Support,,Albanian publication/search keyword. Translation/Gloss: sexual harassment.,regex,(?:^|[^\p{L}\p{N}_])ngacmim\ seksual(?:[^\p{L}\p{N}_]|$)
Kosovo,seksualno uznemiravanje,seksualno uznemiravanje,seksualno uznemiravanje,seksualno uznemiravanje,False,True,False,Support / Search Term,Support,,Bosnian/Croatian/Serbian search keyword. Translation/Gloss: sexual harassment.,regex,(?:^|[^\p{L}\p{N}_])seksualno\ uznemiravanje(?:[^\p{L}\p{N}_]|$)
Kuwait,#HimToo,#HimToo,HimToo,himtoo,True,True,False,Backlash / Counter,Backlash,,Major counter-/backlash hashtag that recast #MeToo through false-accusation or accused-men-as-victims narratives; included as a global backlash search term. Translation/Gloss: Him too.,regex,(?:^|[^\p{L}\p{N}_])himtoo(?:[^\p{L}\p{N}_]|$)
Kuwait,#MeToo,#MeToo,MeToo,metoo,True,True,False,Support / Global,Support,,Baseline global #MeToo hashtag; included for every country/territory as the common cross-border search term. Translation/Gloss: Me too.,regex,(?:^|[^\p{L}\p{N}_])metoo(?:[^\p{L}\p{N}_]|$)
Kuwait,#MosqueMeToo,#MosqueMeToo,MosqueMeToo,mosquemetoo,True,True,False,Support / Adjacent,Support,,"Hashtag for Muslim women's accounts of harassment/abuse during Hajj, in mosques, or in religious spaces. Translation/Gloss: MeToo in mosque/Hajj contexts.",regex,(?:^|[^\p{L}\p{N}_])mosquemetoo(?:[^\p{L}\p{N}_]|$)
Kuwait,#أنا_أيضا,#أنا_أيضا,أنا_أيضا,أنا_أيضا,True,False,False,Support / Translation,Support,,Formal Arabic equivalent of #MeToo. Translation/Gloss: Me too / I also.,substr,
Kuwait,#أنا_كمان,#أنا_كمان,أنا_كمان,أنا_كمان,True,False,False,Support / Translation,Support,,Arabic #MeToo counterpart used across Arabic-speaking social media. Translation/Gloss: Me too.,substr,
Kuwait,#لن_اسكت (Lan Asket),#لن_اسكت (Lan Asket),لن_اسكت (Lan Asket),لن_اسكت (lan asket),True,False,False,Support,Support,,"'I will not be silent', Feb 2021, sparked by influencer Ascia al-Faraj's viral video on harassment - Kuwait's MeToo; the Apr 2021 murder of Farah Akbar (after she reported her stalker) intensified it.",regex,(?:^|[^\p{L}\p{N}_])لن_اسكت\ \(lan\ asket\)(?:[^\p{L}\p{N}_]|$)
Kuwait,التحرش_الجنسي,التحرش_الجنسي,التحرش_الجنسي,التحرش_الجنسي,False,False,False,Support / Search Term,Support,,Arabic publication/search keyword. Translation/Gloss: sexual harassment.,substr,
Kuwait,العنف_ضد_المرأة,العنف_ضد_المرأة,العنف_ضد_المرأة,العنف_ضد_المرأة,False,False,False,Support / Search Term,Support,,Arabic publication/search keyword. Translation/Gloss: violence against women.,substr,
Kyrgyzstan,#HimToo,#HimToo,HimToo,himtoo,True,True,False,Backlash / Counter,Backlash,,Major counter-/backlash hashtag that recast #MeToo through false-accusation or accused-men-as-victims narratives; included as a global backlash search term. Translation/Gloss: Him too.,regex,(?:^|[^\p{L}\p{N}_])himtoo(?:[^\p{L}\p{N}_]|$)
Kyrgyzstan,#MeToo,#MeToo,MeToo,metoo,True,True,False,Support / Global,Support,,Baseline global #MeToo hashtag; included for every country/territory as the common cross-border search term. Translation/Gloss: Me too.,regex,(?:^|[^\p{L}\p{N}_])metoo(?:[^\p{L}\p{N}_]|$)
Kyrgyzstan,#ЯБоюсьМужчин,#ЯБоюсьМужчин,ЯБоюсьМужчин,ябоюсьмужчин,True,False,False,Support / Adjacent,Support,,"Russian feminist hashtag against male violence/femicide, reported alongside #MeToo-adjacent campaigns. Translation/Gloss: I fear men.",substr,
Kyrgyzstan,#ЯНеБоюсьСказать,#ЯНеБоюсьСказать,ЯНеБоюсьСказать,янебоюсьсказать,True,False,False,Support / Adjacent,Support,,Russian-language version of the Ukraine/Russia anti-sexual-violence flashmob precursor to #MeToo. Translation/Gloss: I am not afraid to say.,substr,
Kyrgyzstan,#ЯТоже,#ЯТоже,ЯТоже,ятоже,True,False,False,Support / Translation,Support,,Russian #MeToo equivalent/search term. Translation/Gloss: Me too.,substr,
Kyrgyzstan,ala kachuu (bride kidnapping),ala kachuu (bride kidnapping),ala kachuu (bride kidnapping),ala kachuu (bride kidnapping),False,True,False,Support / Context,Support,,"Deaths of Burulai Turdaaly kyzy (2018, killed inside a police station) and Aizada Kanatbekova (2021) sparked protests; 2020 March 8 women's march attacked while police detained the marchers.",regex,(?:^|[^\p{L}\p{N}_])ala\ kachuu\ \(bride\ kidnapping\)(?:[^\p{L}\p{N}_]|$)
Kyrgyzstan,сексуальные домогательства,сексуальные домогательства,сексуальные домогательства,сексуальные домогательства,False,False,False,Support / Search Term,Support,,Russian publication/search keyword. Translation/Gloss: sexual harassment.,substr,
Laos,#HimToo,#HimToo,HimToo,himtoo,True,True,False,Backlash / Counter,Backlash,,Major counter-/backlash hashtag that recast #MeToo through false-accusation or accused-men-as-victims narratives; included as a global backlash search term. Translation/Gloss: Him too.,regex,(?:^|[^\p{L}\p{N}_])himtoo(?:[^\p{L}\p{N}_]|$)
Laos,#MeToo,#MeToo,MeToo,metoo,True,True,False,Support / Global,Support,,Baseline global #MeToo hashtag; included for every country/territory as the common cross-border search term. Translation/Gloss: Me too.,regex,(?:^|[^\p{L}\p{N}_])metoo(?:[^\p{L}\p{N}_]|$)
Laos,sexual harassment (generic),sexual harassment,sexual harassment,sexual harassment,False,True,False,Support / Generic Term,Support,generic,No documented movement.,regex,(?:^|[^\p{L}\p{N}_])sexual\ harassment(?:[^\p{L}\p{N}_]|$)
Laos,ການລ່ວງລະເມີດທາງເພດ,ການລ່ວງລະເມີດທາງເພດ,ການລ່ວງລະເມີດທາງເພດ,ການລ່ວງລະເມີດທາງເພດ,False,False,False,Support / Search Term,Support,,Lao publication/search keyword. Translation/Gloss: sexual harassment.,substr,
Latvia,#HimToo,#HimToo,HimToo,himtoo,True,True,False,Backlash / Counter,Backlash,,Major counter-/backlash hashtag that recast #MeToo through false-accusation or accused-men-as-victims narratives; included as a global backlash search term. Translation/Gloss: Him too.,regex,(?:^|[^\p{L}\p{N}_])himtoo(?:[^\p{L}\p{N}_]|$)
Latvia,#MeToo,#MeToo,MeToo,metoo,True,True,False,Support / Global,Support,,Baseline global #MeToo hashtag; included for every country/territory as the common cross-border search term. Translation/Gloss: Me too.,regex,(?:^|[^\p{L}\p{N}_])metoo(?:[^\p{L}\p{N}_]|$)
Latvia,seksuālā uzmākšanās,seksuālā uzmākšanās,seksuālā uzmākšanās,seksuālā uzmākšanās,False,False,False,Support / Generic Term,Support,,No distinct national wave documented.,regex,(?:^|[^\p{L}\p{N}_])seksuālā\ uzmākšanās(?:[^\p{L}\p{N}_]|$)
Lebanon,#HimToo,#HimToo,HimToo,himtoo,True,True,False,Backlash / Counter,Backlash,,Major counter-/backlash hashtag that recast #MeToo through false-accusation or accused-men-as-victims narratives; included as a global backlash search term. Translation/Gloss: Him too.,regex,(?:^|[^\p{L}\p{N}_])himtoo(?:[^\p{L}\p{N}_]|$)
Lebanon,#MeToo,#MeToo,MeToo,metoo,True,True,False,Support / Global,Support,,Baseline global #MeToo hashtag; included for every country/territory as the common cross-border search term. Translation/Gloss: Me too.,regex,(?:^|[^\p{L}\p{N}_])metoo(?:[^\p{L}\p{N}_]|$)
Lebanon,#Mesh_Basita,#Mesh_Basita,Mesh_Basita,mesh_basita,True,True,False,Support / Adjacent,Support,,Lebanon: national campaign that sparked debate on anti-sexual-harassment protections and Law No. 205. Native script: #مش_بسيطة. Translation/Gloss: Not okay / not simple.,regex,(?:^|[^\p{L}\p{N}_])mesh_basita(?:[^\p{L}\p{N}_]|$)
Lebanon,#MosqueMeToo,#MosqueMeToo,MosqueMeToo,mosquemetoo,True,True,False,Support / Adjacent,Support,,"Hashtag for Muslim women's accounts of harassment/abuse during Hajj, in mosques, or in religious spaces. Translation/Gloss: MeToo in mosque/Hajj contexts.",regex,(?:^|[^\p{L}\p{N}_])mosquemetoo(?:[^\p{L}\p{N}_]|$)
Lebanon,#أنا_أيضا,#أنا_أيضا,أنا_أيضا,أنا_أيضا,True,False,False,Support / Translation,Support,,Formal Arabic equivalent of #MeToo. Translation/Gloss: Me too / I also.,substr,
Lebanon,#أنا_كمان,#أنا_كمان,أنا_كمان,أنا_كمان,True,False,False,Support / Translation,Support,,Arabic #MeToo counterpart used across Arabic-speaking social media. Translation/Gloss: Me too.,substr,
Lebanon,Marwan Habib,Marwan Habib,Marwan Habib,marwan habib,False,True,False,Support / Case,Support,,Serial harasser publicly exposed by dozens of women (2019-21; later arrested in Miami) - Lebanon's most visible MeToo thread; NGO KAFA central to GBV coverage.,regex,(?:^|[^\p{L}\p{N}_])marwan\ habib(?:[^\p{L}\p{N}_]|$)
Lebanon,التحرش_الجنسي,التحرش_الجنسي,التحرش_الجنسي,التحرش_الجنسي,False,False,False,Support / Search Term,Support,,Arabic publication/search keyword. Translation/Gloss: sexual harassment.,substr,
